date_time,open,close,min,max,volume
2024-11-10 23:33:30,0.59667,0.596725,0.59665,0.59673,52
2024-11-10 23:34:00,0.59673,0.596655,0.596635,0.59673,73
2024-11-10 23:34:30,0.596635,0.596585,0.596585,0.596675,54
2024-11-10 23:35:00,0.596585,0.59657,0.59655,0.596635,49
2024-11-10 23:35:30,0.59657,0.596585,0.596555,0.596595,33
2024-11-10 23:36:00,0.596585,0.59657,0.596555,0.596605,32
2024-11-10 23:36:30,0.59657,0.596575,0.59651,0.59659,46
2024-11-10 23:37:00,0.596575,0.596535,0.596515,0.596595,44
2024-11-10 23:37:30,0.596515,0.596575,0.596515,0.596575,41
2024-11-10 23:38:00,0.596585,0.596525,0.596525,0.596585,42
2024-11-10 23:38:30,0.59652,0.596495,0.596495,0.59656,44
2024-11-10 23:39:00,0.59649,0.596425,0.596395,0.59649,48
2024-11-10 23:39:30,0.596415,0.59646,0.596415,0.59647,44
2024-11-10 23:40:00,0.59646,0.596455,0.596415,0.596465,35
2024-11-10 23:40:30,0.596435,0.59649,0.59642,0.596545,79
2024-11-10 23:41:00,0.59648,0.59653,0.59645,0.59654,52
2024-11-10 23:41:30,0.59653,0.596485,0.59646,0.59653,42
2024-11-10 23:42:00,0.596485,0.596545,0.596455,0.59655,58
2024-11-10 23:42:30,0.596545,0.596605,0.596515,0.596605,74
2024-11-10 23:43:00,0.5966,0.59658,0.59652,0.59662,63
2024-11-10 23:43:30,0.59658,0.596605,0.596545,0.596625,61
2024-11-10 23:44:00,0.5966,0.596605,0.596585,0.596655,62
2024-11-10 23:44:30,0.596615,0.596655,0.596605,0.596655,41
2024-11-10 23:45:00,0.596655,0.596665,0.59657,0.596675,62
2024-11-10 23:45:30,0.596695,0.596765,0.596685,0.596765,52
2024-11-10 23:46:00,0.596755,0.596755,0.59668,0.596765,58
2024-11-10 23:46:30,0.596755,0.596775,0.596725,0.596845,66
2024-11-10 23:47:00,0.596755,0.59669,0.59666,0.596785,92
2024-11-10 23:47:30,0.59669,0.596675,0.59666,0.596705,55
2024-11-10 23:48:00,0.596675,0.5967,0.596665,0.59671,36
2024-11-10 23:48:30,0.59667,0.59671,0.59666,0.59671,29
2024-11-10 23:49:00,0.59671,0.596685,0.59668,0.59676,58
2024-11-10 23:49:30,0.596675,0.596745,0.596675,0.596745,59
2024-11-10 23:50:00,0.596735,0.596645,0.596625,0.596745,43
2024-11-10 23:50:30,0.596635,0.596605,0.596555,0.596635,44
2024-11-10 23:51:00,0.596615,0.596525,0.596485,0.596615,58
2024-11-10 23:51:30,0.596515,0.596625,0.596515,0.596635,52
2024-11-10 23:52:00,0.596625,0.596575,0.596565,0.596645,40
2024-11-10 23:52:30,0.596585,0.596585,0.59656,0.596605,38
2024-11-10 23:53:00,0.596585,0.596645,0.596575,0.596645,52
2024-11-10 23:53:30,0.596645,0.596705,0.596605,0.596745,60
2024-11-10 23:54:00,0.596705,0.596615,0.596615,0.596715,50
2024-11-10 23:54:30,0.596635,0.596645,0.596605,0.596645,45
2024-11-10 23:55:00,0.596645,0.596605,0.59659,0.59665,33
2024-11-10 23:55:30,0.596605,0.5966,0.59657,0.596665,59
2024-11-10 23:56:00,0.59661,0.596525,0.596505,0.59661,41
2024-11-10 23:56:30,0.596535,0.596585,0.596505,0.596585,63
2024-11-10 23:57:00,0.596585,0.596555,0.596555,0.596625,52
2024-11-10 23:57:30,0.596575,0.596535,0.596535,0.596595,44
2024-11-10 23:58:00,0.59654,0.596525,0.596485,0.59655,45
2024-11-10 23:58:30,0.596535,0.596525,0.596515,0.59656,47
2024-11-10 23:59:00,0.596545,0.59644,0.596415,0.596555,62
2024-11-10 23:59:30,0.59644,0.59644,0.596435,0.59647,16
2024-11-11 00:00:00,0.59646,0.596365,0.596365,0.59646,86
2024-11-11 00:00:30,0.59636,0.596595,0.59627,0.596605,100
2024-11-11 00:01:00,0.59659,0.596555,0.59648,0.59671,112
2024-11-11 00:01:30,0.596545,0.596605,0.59652,0.59665,81
2024-11-11 00:02:00,0.59661,0.59639,0.59639,0.596615,80
2024-11-11 00:02:30,0.59641,0.596415,0.59639,0.596475,62
2024-11-11 00:03:00,0.596415,0.59643,0.59639,0.596475,105
2024-11-11 00:03:30,0.5964,0.59638,0.59629,0.596445,85
2024-11-11 00:04:00,0.59636,0.59634,0.59629,0.59636,91
2024-11-11 00:04:30,0.59635,0.59627,0.596235,0.59635,104
2024-11-11 00:05:00,0.59627,0.59624,0.596195,0.59631,68
2024-11-11 00:05:30,0.59623,0.59623,0.5962,0.59628,88
2024-11-11 00:06:00,0.596225,0.596165,0.59611,0.59624,102
2024-11-11 00:06:30,0.596165,0.59616,0.596135,0.59618,82
2024-11-11 00:07:00,0.59616,0.59621,0.59614,0.59621,53
2024-11-11 00:07:30,0.596205,0.596145,0.596145,0.59622,64
2024-11-11 00:08:00,0.59615,0.59611,0.59609,0.59615,57
2024-11-11 00:08:30,0.59611,0.596105,0.59608,0.596125,49
2024-11-11 00:09:00,0.59611,0.596115,0.596085,0.596225,69
2024-11-11 00:09:30,0.596115,0.596075,0.59607,0.59617,83
2024-11-11 00:10:00,0.596075,0.59611,0.59607,0.596155,67
2024-11-11 00:10:30,0.596115,0.596065,0.596065,0.596205,61
2024-11-11 00:11:00,0.596065,0.596165,0.59606,0.59618,77
2024-11-11 00:11:30,0.596185,0.59618,0.59616,0.596225,66
2024-11-11 00:12:00,0.59616,0.59624,0.59616,0.59628,74
2024-11-11 00:12:30,0.59624,0.596285,0.59623,0.596285,46
2024-11-11 00:13:00,0.596295,0.596325,0.596285,0.59639,101
2024-11-11 00:13:30,0.59632,0.5963,0.5963,0.596355,67
2024-11-11 00:14:00,0.5963,0.596405,0.5963,0.596415,91
2024-11-11 00:14:30,0.5964,0.59636,0.59636,0.596445,64
2024-11-11 00:15:00,0.59638,0.596425,0.596325,0.59647,90
2024-11-11 00:15:30,0.596425,0.59643,0.59639,0.596465,71
2024-11-11 00:16:00,0.59644,0.596395,0.59634,0.59646,71
2024-11-11 00:16:30,0.596395,0.596405,0.596365,0.596415,62
2024-11-11 00:17:00,0.596415,0.596385,0.596355,0.596425,66
2024-11-11 00:17:30,0.59638,0.596425,0.59634,0.596425,64
2024-11-11 00:18:00,0.596415,0.5964,0.596365,0.59644,55
2024-11-11 00:18:30,0.596405,0.596345,0.59632,0.596415,74
2024-11-11 00:19:00,0.59636,0.59661,0.596335,0.59662,106
2024-11-11 00:19:30,0.59663,0.59659,0.59651,0.59663,81
2024-11-11 00:20:00,0.59661,0.59661,0.59653,0.59662,79
2024-11-11 00:20:30,0.59658,0.59654,0.59653,0.596615,94
2024-11-11 00:21:00,0.596545,0.596685,0.596545,0.59674,83
2024-11-11 00:21:30,0.59669,0.596735,0.59667,0.596755,68
2024-11-11 00:22:00,0.596735,0.59673,0.596715,0.596815,93
2024-11-11 00:22:30,0.596735,0.596835,0.596715,0.59684,108
2024-11-11 00:23:00,0.596815,0.596835,0.59678,0.596875,79
2024-11-11 00:23:30,0.596845,0.596665,0.596665,0.59685,81
2024-11-11 00:24:00,0.596655,0.59663,0.59662,0.59669,62
2024-11-11 00:24:30,0.59663,0.59669,0.596615,0.59669,44
2024-11-11 00:25:00,0.59668,0.59674,0.59667,0.59674,51
2024-11-11 00:25:30,0.59671,0.596795,0.596705,0.5968,45
2024-11-11 00:26:00,0.596785,0.596785,0.596735,0.5968,61
2024-11-11 00:26:30,0.596785,0.596755,0.596685,0.596785,53
2024-11-11 00:27:00,0.59675,0.59681,0.59673,0.59682,53
2024-11-11 00:27:30,0.59681,0.596775,0.59675,0.59681,69
2024-11-11 00:28:00,0.596775,0.59674,0.59669,0.596815,58
2024-11-11 00:28:30,0.59674,0.59674,0.596715,0.59676,39
2024-11-11 00:29:00,0.596745,0.596755,0.596725,0.596765,46
2024-11-11 00:29:30,0.59676,0.5969,0.596725,0.5969,47
2024-11-11 00:30:00,0.596895,0.59683,0.596805,0.59691,76
2024-11-11 00:30:30,0.596825,0.596825,0.5968,0.596855,57
2024-11-11 00:31:00,0.59683,0.596955,0.59683,0.597,89
2024-11-11 00:31:30,0.596985,0.596935,0.596885,0.59699,87
2024-11-11 00:32:00,0.596935,0.596945,0.596905,0.59697,60
2024-11-11 00:32:30,0.59694,0.596895,0.59687,0.59696,74
2024-11-11 00:33:00,0.5969,0.59688,0.59682,0.5969,71
2024-11-11 00:33:30,0.59689,0.596975,0.59689,0.596995,82
2024-11-11 00:34:00,0.59698,0.59697,0.59692,0.59702,76
2024-11-11 00:34:30,0.59695,0.596915,0.596915,0.59698,58
2024-11-11 00:35:00,0.596915,0.596955,0.59688,0.597,63
2024-11-11 00:35:30,0.596975,0.596925,0.596905,0.596985,69
2024-11-11 00:36:00,0.596925,0.59693,0.59689,0.596975,85
2024-11-11 00:36:30,0.59693,0.596935,0.596885,0.596975,60
2024-11-11 00:37:00,0.596935,0.596915,0.59689,0.59695,51
2024-11-11 00:37:30,0.59691,0.59693,0.59687,0.59693,61
2024-11-11 00:38:00,0.59693,0.596805,0.596805,0.596955,90
2024-11-11 00:38:30,0.59682,0.59684,0.59681,0.596875,72
2024-11-11 00:39:00,0.59684,0.59684,0.596825,0.59689,54
2024-11-11 00:39:30,0.59684,0.596915,0.59681,0.596915,53
2024-11-11 00:40:00,0.596915,0.59676,0.59676,0.596915,81
2024-11-11 00:40:30,0.59677,0.59669,0.59669,0.596795,57
2024-11-11 00:41:00,0.596695,0.596805,0.596685,0.596815,86
2024-11-11 00:41:30,0.596805,0.59678,0.596755,0.596815,58
2024-11-11 00:42:00,0.596775,0.596805,0.596755,0.596805,60
2024-11-11 00:42:30,0.5968,0.596805,0.596775,0.59683,57
2024-11-11 00:43:00,0.5968,0.59683,0.59679,0.596845,58
2024-11-11 00:43:30,0.596835,0.59684,0.596795,0.59688,57
2024-11-11 00:44:00,0.596845,0.596835,0.596805,0.596875,62
2024-11-11 00:44:30,0.596815,0.596845,0.596795,0.596845,74
2024-11-11 00:45:00,0.596865,0.59683,0.596815,0.5969,67
2024-11-11 00:45:30,0.59683,0.596725,0.596725,0.596865,87
2024-11-11 00:46:00,0.59673,0.596755,0.59669,0.59678,59
2024-11-11 00:46:30,0.596765,0.596725,0.596715,0.596775,43
2024-11-11 00:47:00,0.596735,0.596755,0.596725,0.596795,67
2024-11-11 00:47:30,0.59675,0.596805,0.596725,0.596825,94
2024-11-11 00:48:00,0.5968,0.596755,0.596705,0.596825,97
2024-11-11 00:48:30,0.59675,0.59675,0.59672,0.59676,58
2024-11-11 00:49:00,0.59675,0.59672,0.596675,0.59675,71
2024-11-11 00:49:30,0.5967,0.596705,0.596685,0.59673,46
2024-11-11 00:50:00,0.59669,0.596595,0.596595,0.59669,82
2024-11-11 00:50:30,0.596595,0.596615,0.596565,0.596625,53
2024-11-11 00:51:00,0.596615,0.596685,0.59658,0.596705,74
2024-11-11 00:51:30,0.596675,0.596695,0.596655,0.59676,75
2024-11-11 00:52:00,0.596685,0.596725,0.596665,0.596735,50
2024-11-11 00:52:30,0.596695,0.596665,0.596655,0.596725,70
2024-11-11 00:53:00,0.596665,0.596685,0.59663,0.596725,57
2024-11-11 00:53:30,0.596685,0.596655,0.596615,0.59674,58
2024-11-11 00:54:00,0.596655,0.596585,0.596585,0.596725,77
2024-11-11 00:54:30,0.596605,0.59653,0.59653,0.596625,75
2024-11-11 00:55:00,0.59653,0.59653,0.596515,0.596575,84
2024-11-11 00:55:30,0.596535,0.596585,0.596535,0.596615,78
2024-11-11 00:56:00,0.596585,0.596505,0.596495,0.596595,101
2024-11-11 00:56:30,0.596515,0.596445,0.59644,0.596525,88
2024-11-11 00:57:00,0.596445,0.596445,0.596355,0.596465,85
2024-11-11 00:57:30,0.596445,0.59647,0.596425,0.596515,83
2024-11-11 00:58:00,0.596465,0.596435,0.596425,0.59648,69
2024-11-11 00:58:30,0.59643,0.596495,0.596425,0.596515,104
2024-11-11 00:59:00,0.596495,0.596485,0.596465,0.596525,57
2024-11-11 00:59:30,0.59649,0.596505,0.596485,0.59653,42
2024-11-11 01:00:00,0.596505,0.596615,0.596475,0.596615,125
2024-11-11 01:00:30,0.59661,0.596755,0.596535,0.596755,112
2024-11-11 01:01:00,0.596765,0.596835,0.596725,0.59689,113
2024-11-11 01:01:30,0.596835,0.59679,0.59676,0.596845,82
2024-11-11 01:02:00,0.59679,0.59687,0.59679,0.59689,114
2024-11-11 01:02:30,0.596865,0.596815,0.596815,0.596925,96
2024-11-11 01:03:00,0.596815,0.596715,0.59666,0.596815,112
2024-11-11 01:03:30,0.596695,0.596605,0.59659,0.596705,71
2024-11-11 01:04:00,0.596605,0.596705,0.596605,0.596725,72
2024-11-11 01:04:30,0.596685,0.596635,0.596615,0.596725,77
2024-11-11 01:05:00,0.596635,0.5966,0.596555,0.596635,62
2024-11-11 01:05:30,0.59659,0.596675,0.596585,0.596675,63
2024-11-11 01:06:00,0.596655,0.59667,0.596635,0.59671,82
2024-11-11 01:06:30,0.59669,0.59671,0.59665,0.596725,69
2024-11-11 01:07:00,0.596715,0.596665,0.59655,0.596725,104
2024-11-11 01:07:30,0.59666,0.596745,0.59665,0.596745,68
2024-11-11 01:08:00,0.596745,0.59673,0.596665,0.59676,65
2024-11-11 01:08:30,0.59675,0.596775,0.59672,0.596815,72
2024-11-11 01:09:00,0.59678,0.59681,0.596725,0.59684,46
2024-11-11 01:09:30,0.59681,0.596755,0.596755,0.596835,71
2024-11-11 01:10:00,0.596735,0.596905,0.596715,0.596925,77
2024-11-11 01:10:30,0.596905,0.59686,0.596835,0.596925,67
2024-11-11 01:11:00,0.596875,0.596935,0.596875,0.596955,69
2024-11-11 01:11:30,0.596945,0.596885,0.59683,0.59695,79
2024-11-11 01:12:00,0.596885,0.596905,0.59684,0.59692,74
2024-11-11 01:12:30,0.596905,0.59695,0.59687,0.59696,73
2024-11-11 01:13:00,0.59695,0.596945,0.596905,0.596975,77
2024-11-11 01:13:30,0.59694,0.596955,0.596935,0.596975,78
2024-11-11 01:14:00,0.596935,0.596975,0.596925,0.596975,52
2024-11-11 01:14:30,0.596975,0.59693,0.596865,0.596975,88
2024-11-11 01:15:00,0.59692,0.59682,0.59682,0.596955,131
2024-11-11 01:15:30,0.596835,0.59693,0.596825,0.59695,123
2024-11-11 01:16:00,0.596915,0.59687,0.59684,0.596915,73
2024-11-11 01:16:30,0.596865,0.59685,0.596745,0.596865,87
2024-11-11 01:17:00,0.596855,0.596735,0.596655,0.59687,119
2024-11-11 01:17:30,0.59674,0.59679,0.59671,0.59679,68
2024-11-11 01:18:00,0.59681,0.596755,0.59675,0.59681,81
2024-11-11 01:18:30,0.596755,0.596875,0.59675,0.596875,44
2024-11-11 01:19:00,0.596865,0.596815,0.59676,0.596925,84
2024-11-11 01:19:30,0.59681,0.59678,0.596735,0.59681,68
2024-11-11 01:20:00,0.59678,0.59677,0.59673,0.59685,83
