date_time,open,close,min,max,volume
2024-11-10 22:01:00,0.82962,0.82962,0.82962,0.82962,0
2024-11-10 22:01:30,0.82962,0.82962,0.82962,0.82962,0
2024-11-10 22:02:00,0.82962,0.82962,0.82962,0.82962,0
2024-11-10 22:02:30,0.82962,0.82962,0.82962,0.82962,0
2024-11-10 22:03:00,0.82962,0.830115,0.82962,0.830115,1
2024-11-10 22:03:30,0.830115,0.830115,0.830115,0.830115,0
2024-11-10 22:04:00,0.830115,0.830005,0.830005,0.830115,1
2024-11-10 22:04:30,0.830005,0.830005,0.830005,0.830005,0
2024-11-10 22:05:00,0.830005,0.830055,0.830005,0.830285,5
2024-11-10 22:05:30,0.830055,0.830055,0.830055,0.830055,0
2024-11-10 22:06:00,0.830055,0.82991,0.82985,0.830055,7
2024-11-10 22:06:30,0.829905,0.829795,0.829795,0.829905,7
2024-11-10 22:07:00,0.8298,0.829785,0.829785,0.8298,4
2024-11-10 22:07:30,0.829785,0.829795,0.829785,0.829885,6
2024-11-10 22:08:00,0.82979,0.82987,0.829785,0.82988,11
2024-11-10 22:08:30,0.82987,0.829805,0.82971,0.82987,24
2024-11-10 22:09:00,0.829805,0.82988,0.829805,0.82988,17
2024-11-10 22:09:30,0.82988,0.829875,0.829875,0.82988,1
2024-11-10 22:10:00,0.82988,0.829875,0.829845,0.82988,12
2024-11-10 22:10:30,0.829875,0.82985,0.82985,0.829875,3
2024-11-10 22:11:00,0.82985,0.829865,0.829845,0.829865,5
2024-11-10 22:11:30,0.82986,0.82988,0.82985,0.829885,9
2024-11-10 22:12:00,0.829885,0.829895,0.829845,0.829895,15
2024-11-10 22:12:30,0.829895,0.829825,0.829815,0.8299,22
2024-11-10 22:13:00,0.829825,0.82976,0.82976,0.829825,7
2024-11-10 22:13:30,0.82976,0.829765,0.829745,0.8298,24
2024-11-10 22:14:00,0.829765,0.82972,0.82972,0.829765,4
2024-11-10 22:14:30,0.82972,0.82972,0.82972,0.829765,11
2024-11-10 22:15:00,0.829705,0.82983,0.82969,0.82984,35
2024-11-10 22:15:30,0.82983,0.82987,0.829795,0.829875,18
2024-11-10 22:16:00,0.82987,0.82987,0.82986,0.829885,14
2024-11-10 22:16:30,0.829865,0.829835,0.829835,0.8299,11
2024-11-10 22:17:00,0.829835,0.829765,0.829765,0.829835,16
2024-11-10 22:17:30,0.829765,0.8298,0.82976,0.829805,8
2024-11-10 22:18:00,0.8298,0.82981,0.8298,0.82981,2
2024-11-10 22:18:30,0.82981,0.82986,0.829755,0.82988,21
2024-11-10 22:19:00,0.82986,0.8298,0.829795,0.829865,19
2024-11-10 22:19:30,0.8298,0.82973,0.82973,0.82984,27
2024-11-10 22:20:00,0.82973,0.82976,0.829705,0.82977,19
2024-11-10 22:20:30,0.82978,0.82977,0.82974,0.82978,12
2024-11-10 22:21:00,0.82977,0.829685,0.829685,0.829775,12
2024-11-10 22:21:30,0.829685,0.8297,0.829685,0.829705,6
2024-11-10 22:22:00,0.8297,0.829705,0.8297,0.829705,3
2024-11-10 22:22:30,0.829705,0.829705,0.829695,0.829715,9
2024-11-10 22:23:00,0.829705,0.8297,0.829695,0.829705,5
2024-11-10 22:23:30,0.8297,0.829695,0.829695,0.8297,1
2024-11-10 22:24:00,0.829695,0.829695,0.829695,0.829695,0
2024-11-10 22:24:30,0.829705,0.829715,0.829705,0.829715,3
2024-11-10 22:25:00,0.829725,0.82973,0.82971,0.82974,11
2024-11-10 22:25:30,0.82973,0.829725,0.82971,0.829735,9
2024-11-10 22:26:00,0.829725,0.82972,0.829715,0.829725,4
2024-11-10 22:26:30,0.82972,0.82973,0.82972,0.82974,5
2024-11-10 22:27:00,0.82973,0.829715,0.829715,0.829735,5
2024-11-10 22:27:30,0.829715,0.82972,0.829705,0.829745,10
2024-11-10 22:28:00,0.82972,0.82971,0.82971,0.829725,3
2024-11-10 22:28:30,0.82971,0.82971,0.82971,0.829715,2
2024-11-10 22:29:00,0.8297,0.829695,0.829695,0.8297,2
2024-11-10 22:29:30,0.829695,0.82969,0.829685,0.829695,3
2024-11-10 22:30:00,0.829695,0.82972,0.82969,0.82973,24
2024-11-10 22:30:30,0.82972,0.829695,0.829695,0.829725,9
2024-11-10 22:31:00,0.829695,0.829695,0.829695,0.829715,9
2024-11-10 22:31:30,0.82969,0.82969,0.829675,0.829695,6
2024-11-10 22:32:00,0.82969,0.82971,0.82969,0.829725,12
2024-11-10 22:32:30,0.82971,0.82975,0.829705,0.829755,22
2024-11-10 22:33:00,0.82974,0.829775,0.82974,0.829795,16
2024-11-10 22:33:30,0.829775,0.829755,0.829755,0.829775,8
2024-11-10 22:34:00,0.829755,0.82973,0.82973,0.82976,6
2024-11-10 22:34:30,0.82973,0.82973,0.829685,0.82973,10
2024-11-10 22:35:00,0.82973,0.82973,0.82973,0.82973,0
2024-11-10 22:35:30,0.82973,0.82975,0.8297,0.82976,62
2024-11-10 22:36:00,0.82975,0.82976,0.829745,0.82979,9
2024-11-10 22:36:30,0.82976,0.829715,0.829715,0.82977,30
2024-11-10 22:37:00,0.82972,0.82974,0.829705,0.82976,46
2024-11-10 22:37:30,0.82974,0.82976,0.82972,0.82977,58
2024-11-10 22:38:00,0.82976,0.82974,0.829715,0.829765,46
2024-11-10 22:38:30,0.829735,0.82966,0.82966,0.829765,26
2024-11-10 22:39:00,0.82966,0.829655,0.82965,0.82967,19
2024-11-10 22:39:30,0.829655,0.82968,0.82965,0.82968,35
2024-11-10 22:40:00,0.829675,0.829685,0.829665,0.829685,11
2024-11-10 22:40:30,0.829685,0.829675,0.829635,0.829685,24
2024-11-10 22:41:00,0.829675,0.829675,0.829635,0.829675,22
2024-11-10 22:41:30,0.82966,0.82969,0.82962,0.829695,75
2024-11-10 22:42:00,0.829695,0.829745,0.829655,0.82976,57
2024-11-10 22:42:30,0.829745,0.82976,0.829745,0.82978,28
2024-11-10 22:43:00,0.829765,0.829765,0.829715,0.829795,76
2024-11-10 22:43:30,0.829765,0.82977,0.829725,0.829825,97
2024-11-10 22:44:00,0.829765,0.829765,0.829605,0.82978,131
2024-11-10 22:44:30,0.829765,0.82977,0.82964,0.82979,195
2024-11-10 22:45:00,0.82976,0.82975,0.82974,0.82979,173
2024-11-10 22:45:30,0.82975,0.82978,0.829735,0.82978,61
2024-11-10 22:46:00,0.829775,0.829755,0.82972,0.82979,61
2024-11-10 22:46:30,0.829755,0.82977,0.829745,0.829785,35
2024-11-10 22:47:00,0.82977,0.829755,0.829745,0.82978,13
2024-11-10 22:47:30,0.82978,0.82977,0.829765,0.829795,16
2024-11-10 22:48:00,0.82977,0.829825,0.829765,0.829825,7
2024-11-10 22:48:30,0.829825,0.829825,0.8298,0.829825,13
2024-11-10 22:49:00,0.829825,0.82975,0.829745,0.82985,12
2024-11-10 22:49:30,0.82975,0.82972,0.829715,0.829815,19
2024-11-10 22:50:00,0.82972,0.829725,0.82972,0.829725,1
2024-11-10 22:50:30,0.829725,0.82971,0.82971,0.829725,2
2024-11-10 22:51:00,0.82971,0.829715,0.82971,0.829745,6
2024-11-10 22:51:30,0.829715,0.829715,0.829715,0.82972,6
2024-11-10 22:52:00,0.829715,0.829745,0.8297,0.829775,19
2024-11-10 22:52:30,0.829745,0.829835,0.829745,0.82988,35
2024-11-10 22:53:00,0.829845,0.82982,0.8298,0.829855,81
2024-11-10 22:53:30,0.82982,0.82983,0.82979,0.829845,74
2024-11-10 22:54:00,0.829815,0.8298,0.82975,0.829845,76
2024-11-10 22:54:30,0.829815,0.82982,0.82979,0.829865,78
2024-11-10 22:55:00,0.829805,0.82979,0.829785,0.82983,42
2024-11-10 22:55:30,0.829795,0.829775,0.829735,0.829805,42
2024-11-10 22:56:00,0.829775,0.82971,0.829705,0.829795,28
2024-11-10 22:56:30,0.82971,0.82973,0.829705,0.829735,11
2024-11-10 22:57:00,0.829725,0.829625,0.82958,0.8298,86
2024-11-10 22:57:30,0.82962,0.82963,0.829515,0.829635,78
2024-11-10 22:58:00,0.82963,0.829435,0.82939,0.82974,87
2024-11-10 22:58:30,0.829435,0.82963,0.8294,0.829705,186
2024-11-10 22:59:00,0.82963,0.829635,0.829615,0.82971,161
2024-11-10 22:59:30,0.82963,0.82962,0.8296,0.82966,62
2024-11-10 23:00:00,0.829625,0.82955,0.829475,0.829665,97
2024-11-10 23:00:30,0.829545,0.829555,0.82953,0.829575,149
2024-11-10 23:01:00,0.829555,0.82955,0.82946,0.82958,33
2024-11-10 23:01:30,0.82955,0.829475,0.82947,0.82955,14
2024-11-10 23:02:00,0.82948,0.829485,0.82948,0.82949,6
2024-11-10 23:02:30,0.82948,0.82949,0.829475,0.82949,10
2024-11-10 23:03:00,0.82949,0.829485,0.82948,0.82949,5
2024-11-10 23:03:30,0.829485,0.82949,0.829485,0.829515,13
2024-11-10 23:04:00,0.82949,0.829475,0.829465,0.82955,50
2024-11-10 23:04:30,0.82947,0.82949,0.829465,0.82949,10
2024-11-10 23:05:00,0.829485,0.829475,0.82943,0.829485,39
2024-11-10 23:05:30,0.829475,0.82945,0.829435,0.829475,21
2024-11-10 23:06:00,0.82945,0.82937,0.82937,0.829455,27
2024-11-10 23:06:30,0.82937,0.829465,0.82937,0.82947,29
2024-11-10 23:07:00,0.829465,0.829475,0.829465,0.8295,20
2024-11-10 23:07:30,0.829475,0.829515,0.82947,0.82952,12
