id,from,at,to,open,close,min,max,volume
4810778,2024-11-10 23:16:00,1731280590000000000,1731280590,20.141045,20.140905,20.138805,20.141645,126
4810779,2024-11-10 23:16:30,1731280620000000000,1731280620,20.140755,20.139875,20.138395,20.141495,132
4810780,2024-11-10 23:17:00,1731280650000000000,1731280650,20.139575,20.138705,20.137185,20.140025,109
4810781,2024-11-10 23:17:30,1731280680000000000,1731280680,20.138705,20.138115,20.137305,20.139545,110
4810782,2024-11-10 23:18:00,1731280710000000000,1731280710,20.138115,20.137955,20.137185,20.138675,103
4810783,2024-11-10 23:18:30,1731280740000000000,1731280740,20.138305,20.138335,20.137995,20.140355,95
4810784,2024-11-10 23:19:00,1731280770000000000,1731280770,20.138345,20.138055,20.137995,20.139585,110
4810785,2024-11-10 23:19:30,1731280800000000000,1731280800,20.138055,20.141055,20.137595,20.141655,126
4810786,2024-11-10 23:20:00,1731280830000000000,1731280830,20.141005,20.141255,20.140105,20.142015,113
4810787,2024-11-10 23:20:30,1731280860000000000,1731280860,20.141055,20.140445,20.139355,20.143095,123
4810788,2024-11-10 23:21:00,1731280890000000000,1731280890,20.140195,20.141405,20.140195,20.142205,121
4810789,2024-11-10 23:21:30,1731280920000000000,1731280920,20.140955,20.141375,20.140355,20.142355,122
4810790,2024-11-10 23:22:00,1731280950000000000,1731280950,20.140825,20.140695,20.139805,20.141535,91
4810791,2024-11-10 23:22:30,1731280980000000000,1731280980,20.140045,20.141385,20.139695,20.142495,118
4810792,2024-11-10 23:23:00,1731281010000000000,1731281010,20.141395,20.141405,20.139205,20.142255,134
4810793,2024-11-10 23:23:30,1731281040000000000,1731281040,20.140855,20.140205,20.138245,20.142055,106
4810794,2024-11-10 23:24:00,1731281070000000000,1731281070,20.140195,20.139545,20.138675,20.141205,124
4810795,2024-11-10 23:24:30,1731281100000000000,1731281100,20.139555,20.139905,20.138555,20.141545,123
4810796,2024-11-10 23:25:00,1731281130000000000,1731281130,20.139005,20.140105,20.138695,20.141345,111
4810797,2024-11-10 23:25:30,1731281160000000000,1731281160,20.140355,20.139795,20.138245,20.141445,125
4810798,2024-11-10 23:26:00,1731281190000000000,1731281190,20.139795,20.139395,20.138545,20.140305,115
4810799,2024-11-10 23:26:30,1731281220000000000,1731281220,20.139945,20.139465,20.138205,20.140305,103
4810800,2024-11-10 23:27:00,1731281250000000000,1731281250,20.140165,20.140855,20.138305,20.141495,118
4810801,2024-11-10 23:27:30,1731281280000000000,1731281280,20.140905,20.140115,20.139115,20.141435,112
4810802,2024-11-10 23:28:00,1731281310000000000,1731281310,20.139515,20.138995,20.137795,20.141495,101
4810803,2024-11-10 23:28:30,1731281340000000000,1731281340,20.139045,20.139535,20.137645,20.141195,103
4810804,2024-11-10 23:29:00,1731281370000000000,1731281370,20.138885,20.139445,20.138625,20.140255,94
4810805,2024-11-10 23:29:30,1731281400000000000,1731281400,20.139445,20.138395,20.137545,20.140785,111
4810806,2024-11-10 23:30:00,1731281430000000000,1731281430,20.137995,20.140795,20.137395,20.142255,162
4810807,2024-11-10 23:30:30,1731281460004823047,1731281460,20.140495,20.139185,20.137055,20.141195,116
4810808,2024-11-10 23:31:00,1731281490000000000,1731281490,20.137935,20.139745,20.137935,20.141555,136
4810809,2024-11-10 23:31:30,1731281520000000000,1731281520,20.138945,20.140175,20.138445,20.141145,130
4810810,2024-11-10 23:32:00,1731281550000000000,1731281550,20.139975,20.140395,20.139165,20.141445,130
4810811,2024-11-10 23:32:30,1731281580000000000,1731281580,20.140405,20.139155,20.138755,20.141505,117
4810812,2024-11-10 23:33:00,1731281610000000000,1731281610,20.139005,20.138005,20.137405,20.140755,138
4810813,2024-11-10 23:33:30,1731281640000000000,1731281640,20.137995,20.136915,20.136395,20.138745,130
4810814,2024-11-10 23:34:00,1731281670000000000,1731281670,20.136765,20.135555,20.135555,20.137865,127
4810815,2024-11-10 23:34:30,1731281700000000000,1731281700,20.136155,20.137005,20.135705,20.137755,129
4810816,2024-11-10 23:35:00,1731281730004049461,1731281730,20.136005,20.136995,20.135905,20.138305,105
4810817,2024-11-10 23:35:30,1731281760000000000,1731281760,20.137005,20.137475,20.135955,20.138855,123
4810818,2024-11-10 23:36:00,1731281790000000000,1731281790,20.138125,20.140205,20.136285,20.140605,131
4810819,2024-11-10 23:36:30,1731281820000000000,1731281820,20.140205,20.139475,20.138605,20.140855,128
4810820,2024-11-10 23:37:00,1731281850000000000,1731281850,20.138575,20.144345,20.138405,20.145905,134
4810821,2024-11-10 23:37:30,1731281880000000000,1731281880,20.144345,20.145515,20.143605,20.146105,123
4810822,2024-11-10 23:38:00,1731281910000000000,1731281910,20.145415,20.144345,20.143005,20.146095,138
4810823,2024-11-10 23:38:30,1731281940000000000,1731281940,20.145045,20.145035,20.143855,20.145695,134
4810824,2024-11-10 23:39:00,1731281970000000000,1731281970,20.144685,20.144745,20.144035,20.145735,127
4810825,2024-11-10 23:39:30,1731282000000000000,1731282000,20.144595,20.144045,20.143495,20.145155,97
4810826,2024-11-10 23:40:00,1731282030000000000,1731282030,20.144345,20.147205,20.144345,20.148845,157
4810827,2024-11-10 23:40:30,1731282060000000000,1731282060,20.146405,20.147885,20.146005,20.148945,136
4810828,2024-11-10 23:41:00,1731282090000000000,1731282090,20.146635,20.147145,20.145905,20.148545,132
4810829,2024-11-10 23:41:30,1731282120000000000,1731282120,20.146245,20.145655,20.145405,20.148355,116
4810830,2024-11-10 23:42:00,1731282150000000000,1731282150,20.146355,20.146455,20.145305,20.149305,120
4810831,2024-11-10 23:42:30,1731282180000000000,1731282180,20.146305,20.148715,20.145895,20.149315,143
4810832,2024-11-10 23:43:00,1731282210000000000,1731282210,20.147665,20.146155,20.145895,20.148515,121
4810833,2024-11-10 23:43:30,1731282240000000000,1731282240,20.145855,20.146495,20.145305,20.148095,114
4810834,2024-11-10 23:44:00,1731282270000000000,1731282270,20.147895,20.147545,20.145805,20.149245,142
4810835,2024-11-10 23:44:30,1731282300000000000,1731282300,20.147545,20.146775,20.145445,20.147745,132
4810836,2024-11-10 23:45:00,1731282330000000000,1731282330,20.146875,20.147495,20.145595,20.149175,130
4810837,2024-11-10 23:45:30,1731282360000000000,1731282360,20.146245,20.147115,20.145605,20.147855,104
4810838,2024-11-10 23:46:00,1731282390000000000,1731282390,20.147215,20.147005,20.145805,20.148845,140
4810839,2024-11-10 23:46:30,1731282420000000000,1731282420,20.147705,20.146065,20.145315,20.148305,139
4810840,2024-11-10 23:47:00,1731282450000000000,1731282450,20.147715,20.147645,20.145315,20.149015,138
4810841,2024-11-10 23:47:30,1731282480000000000,1731282480,20.147595,20.146865,20.144845,20.149995,137
4810842,2024-11-10 23:48:00,1731282510000000000,1731282510,20.146715,20.147355,20.146155,20.149195,134
4810843,2024-11-10 23:48:30,1731282540000000000,1731282540,20.147755,20.146755,20.145535,20.149395,134
4810844,2024-11-10 23:49:00,1731282570000000000,1731282570,20.146705,20.148095,20.145905,20.149455,138
4810845,2024-11-10 23:49:30,1731282600000000000,1731282600,20.148195,20.147295,20.145145,20.149495,123
4810846,2024-11-10 23:50:00,1731282630000000000,1731282630,20.147305,20.146095,20.145405,20.149105,116
4810847,2024-11-10 23:50:30,1731282660000000000,1731282660,20.146105,20.147185,20.145345,20.148745,127
4810848,2024-11-10 23:51:00,1731282690000000000,1731282690,20.147135,20.143955,20.143955,20.148555,120
4810849,2024-11-10 23:51:30,1731282720000000000,1731282720,20.144205,20.148025,20.143795,20.148765,125
4810850,2024-11-10 23:52:00,1731282750000000000,1731282750,20.148075,20.148195,20.146655,20.148755,116
4810851,2024-11-10 23:52:30,1731282780000000000,1731282780,20.148295,20.148375,20.147155,20.150095,124
4810852,2024-11-10 23:53:00,1731282810000000000,1731282810,20.149325,20.148445,20.147445,20.149955,142
4810853,2024-11-10 23:53:30,1731282840000000000,1731282840,20.148495,20.147805,20.146605,20.150655,147
4810854,2024-11-10 23:54:00,1731282870000000000,1731282870,20.146355,20.146605,20.145705,20.148855,147
4810855,2024-11-10 23:54:30,1731282900000000000,1731282900,20.146595,20.146245,20.144645,20.148295,149
4810856,2024-11-10 23:55:00,1731282930000000000,1731282930,20.145795,20.148545,20.144705,20.149095,140
4810857,2024-11-10 23:55:30,1731282960000000000,1731282960,20.148895,20.148005,20.147095,20.149595,136
4810858,2024-11-10 23:56:00,1731282990000000000,1731282990,20.148055,20.148605,20.146745,20.149905,127
4810859,2024-11-10 23:56:30,1731283020000000000,1731283020,20.148605,20.143735,20.142295,20.149205,130
4810860,2024-11-10 23:57:00,1731283050000000000,1731283050,20.143085,20.142895,20.141395,20.144555,164
4810861,2024-11-10 23:57:30,1731283080000000000,1731283080,20.141495,20.142835,20.140995,20.144395,143
4810862,2024-11-10 23:58:00,1731283110000000000,1731283110,20.143585,20.142305,20.141055,20.144405,110
4810863,2024-11-10 23:58:30,1731283140000000000,1731283140,20.142555,20.143695,20.141095,20.145045,116
4810864,2024-11-10 23:59:00,1731283170000000000,1731283170,20.143685,20.143955,20.141205,20.144405,101
4810865,2024-11-10 23:59:30,1731283200000000000,1731283200,20.144505,20.143195,20.142045,20.145045,80
4810866,2024-11-11 00:00:00,1731283230000000000,1731283230,20.142595,20.144045,20.141835,20.144555,83
4810867,2024-11-11 00:00:30,1731283260000000000,1731283260,20.144595,20.141045,20.140185,20.144755,78
4810868,2024-11-11 00:01:00,1731283290000000000,1731283290,20.140845,20.143595,20.139645,20.144545,147
4810869,2024-11-11 00:01:30,1731283320000000000,1731283320,20.143145,20.143035,20.142405,20.144585,127
4810870,2024-11-11 00:02:00,1731283350000000000,1731283350,20.143135,20.143895,20.142065,20.144355,124
4810871,2024-11-11 00:02:30,1731283380000000000,1731283380,20.143895,20.143685,20.143345,20.144405,89
4810872,2024-11-11 00:03:00,1731283410000000000,1731283410,20.143695,20.143455,20.142965,20.144415,98
4810873,2024-11-11 00:03:30,1731283440000000000,1731283440,20.143455,20.140355,20.139895,20.144005,104
4810874,2024-11-11 00:04:00,1731283470000000000,1731283470,20.140855,20.142595,20.140155,20.143545,137
4810875,2024-11-11 00:04:30,1731283500000000000,1731283500,20.142245,20.142465,20.142195,20.143615,114
4810876,2024-11-11 00:05:00,1731283530000000000,1731283530,20.142215,20.142605,20.141795,20.143945,143
4810877,2024-11-11 00:05:30,1731283560000000000,1731283560,20.141955,20.143195,20.141955,20.144095,113
4810878,2024-11-11 00:06:00,1731283590000000000,1731283590,20.143145,20.145705,20.141045,20.146555,150
4810879,2024-11-11 00:06:30,1731283620000000000,1731283620,20.145695,20.145205,20.144565,20.146155,139
4810880,2024-11-11 00:07:00,1731283650000000000,1731283650,20.145005,20.144745,20.143945,20.146055,148
4810881,2024-11-11 00:07:30,1731283680000000000,1731283680,20.144595,20.143715,20.143255,20.144745,113
4810882,2024-11-11 00:08:00,1731283710000000000,1731283710,20.144365,20.143855,20.143515,20.144555,114
4810883,2024-11-11 00:08:30,1731283740000000000,1731283740,20.144105,20.143685,20.143405,20.144455,83
4810884,2024-11-11 00:09:00,1731283770000000000,1731283770,20.143535,20.142895,20.141845,20.143895,158
4810885,2024-11-11 00:09:30,1731283800000000000,1731283800,20.142695,20.142965,20.142055,20.144205,132
4810886,2024-11-11 00:10:00,1731283830000000000,1731283830,20.142865,20.142845,20.141845,20.143705,86
4810887,2024-11-11 00:10:30,1731283860000000000,1731283860,20.142845,20.142995,20.142095,20.143705,137
4810888,2024-11-11 00:11:00,1731283890000000000,1731283890,20.143145,20.143005,20.141295,20.144295,127
4810889,2024-11-11 00:11:30,1731283920000000000,1731283920,20.142455,20.142455,20.141595,20.143715,108
4810890,2024-11-11 00:12:00,1731283950000000000,1731283950,20.142505,20.143045,20.141315,20.143865,118
4810891,2024-11-11 00:12:30,1731283980000000000,1731283980,20.142995,20.142295,20.141655,20.144255,95
4810892,2024-11-11 00:13:00,1731284010000000000,1731284010,20.141495,20.141105,20.139445,20.143845,130
4810893,2024-11-11 00:13:30,1731284040000000000,1731284040,20.141095,20.140215,20.139615,20.141545,75
4810894,2024-11-11 00:14:00,1731284070000000000,1731284070,20.140215,20.140495,20.139215,20.141305,114
4810895,2024-11-11 00:14:30,1731284100003361140,1731284100,20.141045,20.140205,20.139555,20.141295,101
4810896,2024-11-11 00:15:00,1731284130000000000,1731284130,20.140105,20.142045,20.139795,20.142155,131
4810897,2024-11-11 00:15:30,1731284160000000000,1731284160,20.141095,20.141155,20.139805,20.141795,149
4810898,2024-11-11 00:16:00,1731284190000000000,1731284190,20.140955,20.140005,20.139735,20.141695,154
4810899,2024-11-11 00:16:30,1731284220000000000,1731284220,20.139755,20.139715,20.139655,20.141445,119
4810900,2024-11-11 00:17:00,1731284250000000000,1731284250,20.139725,20.140345,20.139355,20.141195,90
4810901,2024-11-11 00:17:30,1731284280000000000,1731284280,20.140295,20.141075,20.139625,20.142205,136
4810902,2024-11-11 00:18:00,1731284310000000000,1731284310,20.141225,20.141105,20.139695,20.141755,118
4810903,2024-11-11 00:18:30,1731284340000000000,1731284340,20.141105,20.141445,20.139655,20.141505,143
4810904,2024-11-11 00:19:00,1731284370000000000,1731284370,20.141455,20.140145,20.138895,20.141455,137
4810905,2024-11-11 00:19:30,1731284400000000000,1731284400,20.140495,20.139905,20.139645,20.141045,118
4810906,2024-11-11 00:20:00,1731284430000000000,1731284430,20.140555,20.140295,20.139605,20.140945,93
4810907,2024-11-11 00:20:30,1731284460000000000,1731284460,20.140245,20.138975,20.137755,20.140455,99
4810908,2024-11-11 00:21:00,1731284490000000000,1731284490,20.138825,20.133755,20.133755,20.140155,147
4810909,2024-11-11 00:21:30,1731284520000000000,1731284520,20.133805,20.127545,20.127295,20.135205,129
4810910,2024-11-11 00:22:00,1731284550000000000,1731284550,20.127395,20.135095,20.126145,20.137445,155
4810911,2024-11-11 00:22:30,1731284580000000000,1731284580,20.135645,20.134605,20.132955,20.137395,139
4810912,2024-11-11 00:23:00,1731284610000000000,1731284610,20.133855,20.133745,20.132825,20.135295,160
4810913,2024-11-11 00:23:30,1731284640000000000,1731284640,20.132995,20.133135,20.132695,20.135445,117
4810914,2024-11-11 00:24:00,1731284670000000000,1731284670,20.133785,20.134105,20.132095,20.135155,131
4810915,2024-11-11 00:24:30,1731284700000000000,1731284700,20.133055,20.133205,20.132145,20.135345,146
4810916,2024-11-11 00:25:00,1731284730000000000,1731284730,20.133405,20.133705,20.132195,20.134895,163
4810917,2024-11-11 00:25:30,1731284760000000000,1731284760,20.133105,20.134955,20.132645,20.134995,131
4810918,2024-11-11 00:26:00,1731284790000000000,1731284790,20.133555,20.133495,20.132545,20.135905,115
4810919,2024-11-11 00:26:30,1731284820000000000,1731284820,20.133505,20.134605,20.133245,20.135455,110
4810920,2024-11-11 00:27:00,1731284850000000000,1731284850,20.134255,20.134055,20.132985,20.135555,118
4810921,2024-11-11 00:27:30,1731284880000000000,1731284880,20.134045,20.132545,20.132445,20.135205,126
4810922,2024-11-11 00:28:00,1731284910000000000,1731284910,20.132295,20.132105,20.130845,20.133505,124
4810923,2024-11-11 00:28:30,1731284940000000000,1731284940,20.132605,20.132305,20.130945,20.133705,119
4810924,2024-11-11 00:29:00,1731284970000000000,1731284970,20.131755,20.132305,20.131095,20.133655,129
4810925,2024-11-11 00:29:30,1731285000000000000,1731285000,20.131405,20.132105,20.131105,20.133655,140
4810926,2024-11-11 00:30:00,1731285030000000000,1731285030,20.131805,20.132005,20.130695,20.133455,123
4810927,2024-11-11 00:30:30,1731285060000000000,1731285060,20.131255,20.132145,20.130845,20.133445,129
4810928,2024-11-11 00:31:00,1731285090000000000,1731285090,20.131145,20.131795,20.131085,20.132805,116
4810929,2024-11-11 00:31:30,1731285120000000000,1731285120,20.131645,20.132195,20.130745,20.133505,123
4810930,2024-11-11 00:32:00,1731285150000000000,1731285150,20.132195,20.131445,20.131005,20.133495,119
4810931,2024-11-11 00:32:30,1731285180000000000,1731285180,20.131495,20.131455,20.130605,20.133505,113
4810932,2024-11-11 00:33:00,1731285210000000000,1731285210,20.132205,20.131755,20.131105,20.133505,106
4810933,2024-11-11 00:33:30,1731285240000000000,1731285240,20.131705,20.131735,20.131295,20.132555,96
4810934,2024-11-11 00:34:00,1731285270000000000,1731285270,20.131285,20.131395,20.131285,20.133245,108
4810935,2024-11-11 00:34:30,1731285300000000000,1731285300,20.132045,20.140325,20.131245,20.143565,128
4810936,2024-11-11 00:35:00,1731285330000000000,1731285330,20.140275,20.141945,20.139365,20.143255,157
4810937,2024-11-11 00:35:30,1731285360000000000,1731285360,20.141245,20.137635,20.137145,20.142955,132
4810938,2024-11-11 00:36:00,1731285390000000000,1731285390,20.138335,20.138245,20.137225,20.139945,146
4810939,2024-11-11 00:36:30,1731285420000000000,1731285420,20.138445,20.138755,20.137545,20.139555,125
4810940,2024-11-11 00:37:00,1731285450000000000,1731285450,20.138655,20.137705,20.137255,20.139655,117
4810941,2024-11-11 00:37:30,1731285480000000000,1731285480,20.138255,20.137615,20.136645,20.139015,96
4810942,2024-11-11 00:38:00,1731285510000000000,1731285510,20.137365,20.136845,20.135895,20.139695,128
4810943,2024-11-11 00:38:30,1731285540000000000,1731285540,20.135895,20.136105,20.135745,20.138455,117
4810944,2024-11-11 00:39:00,1731285570000000000,1731285570,20.136055,20.136155,20.134855,20.137845,121
4810945,2024-11-11 00:39:30,1731285600000000000,1731285600,20.136155,20.135915,20.135395,20.136945,111
4810946,2024-11-11 00:40:00,1731285630000000000,1731285630,20.136465,20.135105,20.135095,20.137055,105
4810947,2024-11-11 00:40:30,1731285660000000000,1731285660,20.135095,20.136245,20.134855,20.137095,99
4810948,2024-11-11 00:41:00,1731285690000000000,1731285690,20.136245,20.136445,20.135645,20.137105,108
4810949,2024-11-11 00:41:30,1731285720000000000,1731285720,20.136995,20.136355,20.136035,20.137145,124
4810950,2024-11-11 00:42:00,1731285750000000000,1731285750,20.136355,20.136255,20.135395,20.136605,95
4810951,2024-11-11 00:42:30,1731285780000000000,1731285780,20.136305,20.136345,20.135845,20.137055,88
4810952,2024-11-11 00:43:00,1731285810000000000,1731285810,20.135945,20.135455,20.135445,20.136795,115
4810953,2024-11-11 00:43:30,1731285840000000000,1731285840,20.135455,20.136045,20.134695,20.136795,123
4810954,2024-11-11 00:44:00,1731285870000000000,1731285870,20.136195,20.135745,20.135055,20.137095,111
4810955,2024-11-11 00:44:30,1731285900000000000,1731285900,20.136445,20.136055,20.135095,20.136745,112
4810956,2024-11-11 00:45:00,1731285930000000000,1731285930,20.136155,20.136105,20.135105,20.137295,96
4810957,2024-11-11 00:45:30,1731285960000000000,1731285960,20.135805,20.136035,20.135035,20.136995,105
4810958,2024-11-11 00:46:00,1731285990000000000,1731285990,20.136135,20.135845,20.135385,20.136205,85
4810959,2024-11-11 00:46:30,1731286020003216057,1731286020,20.135855,20.135525,20.135175,20.137055,92
4810960,2024-11-11 00:47:00,1731286050000000000,1731286050,20.135475,20.136245,20.135255,20.137065,80
4810961,2024-11-11 00:47:30,1731286080000000000,1731286080,20.136095,20.136095,20.134845,20.137095,99
4810962,2024-11-11 00:48:00,1731286110000000000,1731286110,20.136095,20.135745,20.134855,20.137345,93
4810963,2024-11-11 00:48:30,1731286140000000000,1731286140,20.135745,20.135645,20.134745,20.137035,95
4810964,2024-11-11 00:49:00,1731286170000000000,1731286170,20.135745,20.135655,20.135315,20.136855,107
4810965,2024-11-11 00:49:30,1731286200000000000,1731286200,20.135705,20.136395,20.135255,20.136705,119
4810966,2024-11-11 00:50:00,1731286230000000000,1731286230,20.136345,20.138295,20.136345,20.138605,152
4810967,2024-11-11 00:50:30,1731286260000000000,1731286260,20.138595,20.137415,20.136415,20.138645,137
4810968,2024-11-11 00:51:00,1731286290000000000,1731286290,20.137425,20.136655,20.136425,20.138345,126
4810969,2024-11-11 00:51:30,1731286320000000000,1731286320,20.136705,20.136645,20.136045,20.137855,136
4810970,2024-11-11 00:52:00,1731286350000000000,1731286350,20.136745,20.136695,20.135445,20.137355,119
4810971,2024-11-11 00:52:30,1731286380000000000,1731286380,20.137195,20.136965,20.135405,20.137365,166
4810972,2024-11-11 00:53:00,1731286410000000000,1731286410,20.136865,20.136655,20.135945,20.137705,134
4810973,2024-11-11 00:53:30,1731286440000000000,1731286440,20.136655,20.136375,20.134995,20.137095,111
4810974,2024-11-11 00:54:00,1731286470000000000,1731286470,20.135825,20.136055,20.134795,20.137155,138
4810975,2024-11-11 00:54:30,1731286500000000000,1731286500,20.136955,20.138415,20.135355,20.139115,120
4810976,2024-11-11 00:55:00,1731286530000000000,1731286530,20.138665,20.138855,20.137845,20.139505,125
4810977,2024-11-11 00:55:30,1731286560000000000,1731286560,20.138605,20.139095,20.136945,20.139245,137
4810978,2024-11-11 00:56:00,1731286590000000000,1731286590,20.139095,20.138105,20.137295,20.139355,130
4810979,2024-11-11 00:56:30,1731286620000000000,1731286620,20.137705,20.138845,20.137005,20.139505,123
4810980,2024-11-11 00:57:00,1731286650000000000,1731286650,20.138795,20.138105,20.137295,20.139545,126
4810981,2024-11-11 00:57:30,1731286680000000000,1731286680,20.138095,20.138365,20.137345,20.139275,114
4810982,2024-11-11 00:58:00,1731286710000000000,1731286710,20.138415,20.137195,20.136945,20.139385,82
4810983,2024-11-11 00:58:30,1731286740000000000,1731286740,20.137345,20.137605,20.137105,20.137605,55
4810984,2024-11-11 00:59:00,1731286770000000000,1731286770,20.137905,20.137155,20.137095,20.138055,73
4810985,2024-11-11 00:59:30,1731286800000000000,1731286800,20.137055,20.137175,20.136245,20.137455,87
4810986,2024-11-11 01:00:00,1731286830000000000,1731286830,20.136675,20.137055,20.136305,20.139005,100
4810987,2024-11-11 01:00:30,1731286860000000000,1731286860,20.136705,20.132605,20.131755,20.137605,105
4810988,2024-11-11 01:01:00,1731286890000000000,1731286890,20.132455,20.133155,20.131795,20.135055,134
4810989,2024-11-11 01:01:30,1731286920000000000,1731286920,20.133205,20.133515,20.132895,20.134165,89
4810990,2024-11-11 01:02:00,1731286950000000000,1731286950,20.133765,20.133695,20.132995,20.133955,84
4810991,2024-11-11 01:02:30,1731286980000000000,1731286980,20.133545,20.133445,20.133045,20.134105,78
4810992,2024-11-11 01:03:00,1731287010000000000,1731287010,20.133695,20.134555,20.133645,20.134905,84
4810993,2024-11-11 01:03:30,1731287040000000000,1731287040,20.134555,20.134655,20.134145,20.134995,106
4810994,2024-11-11 01:04:00,1731287070000000000,1731287070,20.134305,20.134745,20.134305,20.135295,80
4810995,2024-11-11 01:04:30,1731287100000000000,1731287100,20.135145,20.134805,20.133705,20.136055,118
4810996,2024-11-11 01:05:00,1731287130000000000,1731287130,20.134705,20.134795,20.134155,20.135545,87
4810997,2024-11-11 01:05:30,1731287160000000000,1731287160,20.134445,20.135595,20.134445,20.135755,107
4810998,2024-11-11 01:06:00,1731287190000000000,1731287190,20.135605,20.135105,20.134405,20.135945,137
4810999,2024-11-11 01:06:30,1731287220000000000,1731287220,20.135355,20.135365,20.134445,20.135945,96
4811000,2024-11-11 01:07:00,1731287250000000000,1731287250,20.135615,20.134655,20.134405,20.135815,109
4811001,2024-11-11 01:07:30,1731287280000000000,1731287280,20.134505,20.135545,20.134245,20.135655,95
4811002,2024-11-11 01:08:00,1731287310000000000,1731287310,20.134845,20.135295,20.134155,20.135995,101
4811003,2024-11-11 01:08:30,1731287340000000000,1731287340,20.135295,20.135235,20.134505,20.135945,89
4811004,2024-11-11 01:09:00,1731287370000000000,1731287370,20.135185,20.135395,20.134195,20.135695,99
4811005,2024-11-11 01:09:30,1731287400000000000,1731287400,20.135405,20.134955,20.134305,20.135655,83
4811006,2024-11-11 01:10:00,1731287430000000000,1731287430,20.135905,20.135245,20.134255,20.135945,120
4811007,2024-11-11 01:10:30,1731287460000000000,1731287460,20.135745,20.135015,20.134505,20.136045,118
4811008,2024-11-11 01:11:00,1731287490000000000,1731287490,20.135115,20.135095,20.134595,20.136245,96
4811009,2024-11-11 01:11:30,1731287520000000000,1731287520,20.135095,20.135155,20.134845,20.136105,95
4811010,2024-11-11 01:12:00,1731287550000000000,1731287550,20.135305,20.134895,20.134445,20.135645,106
4811011,2024-11-11 01:12:30,1731287580000000000,1731287580,20.135345,20.135045,20.134455,20.135705,98
4811012,2024-11-11 01:13:00,1731287610000000000,1731287610,20.135595,20.135695,20.134555,20.135895,100
4811013,2024-11-11 01:13:30,1731287640000000000,1731287640,20.135095,20.135495,20.134595,20.135795,89
4811014,2024-11-11 01:14:00,1731287670000000000,1731287670,20.135545,20.135505,20.133245,20.135795,112
4811015,2024-11-11 01:14:30,1731287700000000000,1731287700,20.135355,20.134855,20.134505,20.136045,105
4811016,2024-11-11 01:15:00,1731287730000000000,1731287730,20.134845,20.135095,20.134545,20.135505,111
4811017,2024-11-11 01:15:30,1731287760000000000,1731287760,20.134995,20.134995,20.134595,20.135545,105
4811018,2024-11-11 01:16:00,1731287790000000000,1731287790,20.134795,20.134205,20.134205,20.135755,117
4811019,2024-11-11 01:16:30,1731287820000000000,1731287820,20.134205,20.135415,20.134145,20.135555,104
4811020,2024-11-11 01:17:00,1731287850000000000,1731287850,20.135365,20.134955,20.134045,20.135855,101
4811021,2024-11-11 01:17:30,1731287880000000000,1731287880,20.135405,20.135345,20.133845,20.135745,109
4811022,2024-11-11 01:18:00,1731287910000000000,1731287910,20.135145,20.135355,20.134505,20.135855,83
4811023,2024-11-11 01:18:30,1731287940000000000,1731287940,20.135605,20.135245,20.134795,20.135905,87
